Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error,P-bar
8000000.06,240,0.884,0.116,1548.976622,185.9979923,8.407883572,1.625971008,80
8000000.06,240,0.98,0.02,1697.715783,35.80212319,8.774289978,0.497682858,80
8000000.06,260,0.02,0.98,121.7004772,1229.629159,1.272937193,2.699356356,80
8000000.06,260,0.116,0.884,505.9472081,952.0977856,4.090701739,4.724948089,80
8000000.06,260,0.212,0.788,737.1474281,780.6437831,5.346205141,4.023157145,80
8000000.06,260,0.308,0.692,894.8274473,661.702288,3.047564999,4.911675857,80
8000000.06,260,0.404,0.596,1000.809393,576.3188015,2.273643263,1.901813165,80
8000000.06,260,0.5,0.5,1075.226971,516.431339,6.616901239,1.960192372,80
8000000.06,260,0.596,0.404,1159.529479,441.6883832,1.43367984,3.231405735,80
8000000.06,260,0.692,0.308,1256.171313,355.2614078,3.242281856,4.647763187,80
8000000.06,260,0.788,0.212,1361.817631,256.4031539,5.281217045,3.281599286,80
8000000.06,260,0.884,0.116,1471.461257,149.211363,6.473560188,1.450709179,80
8000000.06,260,0.98,0.02,1584.750501,27.45360682,10.13180957,0.455147002,80
8000000.06,280,0.02,0.98,110.0047039,1123.582042,1.448296102,1.706050626,80
8000000.06,280,0.116,0.884,476.2071955,861.2788995,3.642957405,2.530204443,80
8000000.06,280,0.212,0.788,707.6760262,690.9461231,1.827277188,3.411691411,80
8000000.06,280,0.308,0.692,871.170193,567.613514,2.849485453,3.550388608,80
8000000.06,280,0.404,0.596,1000.121912,468.7521949,2.704909461,2.011858624,80
8000000.06,280,0.5,0.5,1103.218925,385.0984645,1.757257992,3.167209642,80
8000000.06,280,0.596,0.404,1185.79904,315.917134,2.404936678,1.963884822,80
8000000.06,280,0.692,0.308,1253.476008,258.527,2.409627763,0.783529419,80
8000000.06,280,0.788,0.212,1321.087586,194.5882582,3.106189958,2.388519897,80
8000000.06,280,0.884,0.116,1403.337446,113.6126662,2.768027127,0.719848938,80
8000000.06,280,0.98,0.02,1491.012294,20.47656897,3.458413476,0.173674184,80
8000000.06,300,0.02,0.98,97.9972606,1012.938392,0.454712706,1.938200531,80
8000000.06,300,0.116,0.884,438.7412864,777.3688211,2.009792082,2.775375799,80
8000000.06,300,0.212,0.788,662.3417485,617.8298336,2.599783352,3.465915837,80
8000000.06,300,0.308,0.692,825.0058809,499.98158,2.900276268,3.085343298,80
8000000.06,300,0.404,0.596,950.7130538,405.6297734,1.211844721,1.904828563,80
8000000.06,300,0.5,0.5,1057.021945,324.0364559,1.669926846,1.531713225,80
8000000.06,300,0.596,0.404,1144.610376,254.3507417,1.271703439,0.644691073,80
8000000.06,300,0.692,0.308,1221.923008,191.1432057,2.322107318,1.273977479,80
8000000.06,300,0.788,0.212,1291.076086,132.710518,2.0434068,0.659327693,80
8000000.06,300,0.884,0.116,1354.771835,76.46923122,1.704809906,0.681004381,80
8000000.06,300,0.98,0.02,1419.122832,14.55917694,2.49799438,0.104902218,80
8000000.06,320,0.02,0.98,86.06660203,906.0961514,0.714271642,3.430295625,80
8000000.06,320,0.116,0.884,398.7932512,701.0214344,1.759400071,1.668023905,80
8000000.06,320,0.212,0.788,610.4737721,558.6881063,1.80449064,0.753116384,80
8000000.06,320,0.308,0.692,769.6037195,448.7683205,1.343812123,2.151332774,80
8000000.06,320,0.404,0.596,895.0114321,359.9340321,1.108910402,1.265742277,80
8000000.06,320,0.5,0.5,997.3571752,285.4024513,1.803529293,1.360601748,80
8000000.06,320,0.596,0.404,1085.395027,220.3934309,3.104754586,1.253114015,80
8000000.06,320,0.692,0.308,1161.582045,162.3500188,2.132809745,1.351361028,80
8000000.06,320,0.788,0.212,1229.76769,108.8757775,1.939703566,0.615107578,80
8000000.06,320,0.884,0.116,1291.874674,58.57986746,1.41667849,0.724395946,80
8000000.06,320,0.98,0.02,1349.890256,10.16766452,2.073080895,0.014702136,80
8000000.06,340,0.02,0.98,74.69386699,807.0942158,0.443768052,1.33839566,80
8000000.06,340,0.116,0.884,355.4170102,633.9038591,1.305541181,1.862829153,80
8000000.06,340,0.212,0.788,556.4422581,506.5026013,1.370525603,0.794158135,80
8000000.06,340,0.308,0.692,709.6391096,407.470066,1.287924689,0.859767497,80
8000000.06,340,0.404,0.596,832.739293,326.5468069,0.817814573,1.264820622,80
8000000.06,340,0.5,0.5,934.0206049,258.0682646,1.718197214,1.03080268,80
8000000.06,340,0.596,0.404,1020.72083,198.0927783,1.089559783,1.685601627,80
8000000.06,340,0.692,0.308,1097.007423,144.1823314,0.884186524,0.835223155,80
8000000.06,340,0.788,0.212,1163.591334,96.13216398,1.19500749,0.515656892,80
8000000.06,340,0.884,0.116,1224.628163,51.16813064,2.237618662,0.275860032,80
8000000.06,340,0.98,0.02,1281.551529,8.648659886,3.268623177,0.114703348,80
8000000.06,360,0.02,0.98,64.22081517,717.0791297,0.101806981,1.519961241,80
8000000.06,360,0.116,0.884,313.771545,572.6892158,0.822821917,1.057391101,80
8000000.06,360,0.212,0.788,500.3896245,462.0475236,1.299671971,1.206502288,80
8000000.06,360,0.308,0.692,647.5587694,373.3410368,1.535341525,0.681665948,80
8000000.06,360,0.404,0.596,767.2935043,299.7639166,1.490679211,1.402237854,80
8000000.06,360,0.5,0.5,867.8136439,236.6173895,1.401640614,1.491618197,80
8000000.06,360,0.596,0.404,953.2699569,181.4877697,2.534755714,0.834027614,80
8000000.06,360,0.692,0.308,1028.326557,132.1284315,1.066319134,0.421806328,80
8000000.06,360,0.788,0.212,1095.664722,87.50054432,1.775473355,0.657175849,80
8000000.06,360,0.884,0.116,1156.193414,46.18890356,0.876166678,0.189203046,80
8000000.06,360,0.98,0.02,1211.481104,7.780266362,0.868251722,0.069015538,80
8000000.06,380,0.02,0.98,54.99514827,637.7588641,0.255657735,1.158978777,80
8000000.06,380,0.116,0.884,275.5331494,516.3629703,1.194822367,2.053438346,80
8000000.06,380,0.212,0.788,446.3724636,421.9109485,1.169251154,1.278841334,80
8000000.06,380,0.308,0.692,585.0006005,343.2820763,0.875222757,1.480858498,80
8000000.06,380,0.404,0.596,700.0465855,276.9772193,0.95006169,1.177710174,80
8000000.06,380,0.5,0.5,798.2286449,218.9374093,1.283295749,0.67052985,80
8000000.06,380,0.596,0.404,883.4577783,168.2833428,1.067785151,0.494366953,80
8000000.06,380,0.692,0.308,958.6531877,122.6987612,1.630255915,0.370624656,80
8000000.06,380,0.788,0.212,1024.945561,81.02065163,2.125773269,0.503359307,80
8000000.06,380,0.884,0.116,1086.197197,42.79519687,1.131205389,0.025921499,80
8000000.06,380,0.98,0.02,1140.908459,7.152860441,1.035101127,0.037611749,80
8000000.06,400,0.02,0.98,47.06451079,567.0266825,0.19910304,0.933723467,80
8000000.06,400,0.116,0.884,240.9208904,465.589172,0.78278068,2.259166664,80
8000000.06,400,0.212,0.788,396.6814552,384.1734607,1.207071493,1.771721751,80
8000000.06,400,0.308,0.692,525.7493284,315.5376773,1.191109909,0.523475656,80
8000000.06,400,0.404,0.596,635.9255904,255.7263417,1.777883582,0.820864417,80
8000000.06,400,0.5,0.5,729.9836608,203.3091139,1.179772856,1.043185101,80
8000000.06,400,0.596,0.404,813.8508834,156.3569329,1.291344306,0.29920085,80
8000000.06,400,0.692,0.308,887.1011711,114.2919721,0.719660619,0.272737463,80
8000000.06,400,0.788,0.212,954.4371384,75.66776908,1.46645683,0.36530583,80
8000000.06,400,0.884,0.116,1015.154157,40.01485177,1.159876377,0.100052626,80
8000000.06,400,0.98,0.02,1069.519562,6.71416118,1.210438491,0.031794381,80
9000000.055,200,0.02,0.98,99.49928308,1492.408024,5.571254396,9.151425415,90
9000000.055,200,0.116,0.884,416.6810451,1258.912183,4.009438183,6.352917104,90
9000000.055,200,0.212,0.788,619.6060492,1107.61282,4.709872458,5.727143727,90
9000000.055,200,0.308,0.692,782.3160354,986.1144082,9.24146373,5.725469293,90
9000000.055,200,0.404,0.596,928.1743326,876.3854765,8.235593889,10.21319029,90
9000000.055,200,0.5,0.5,1068.514904,769.3703394,5.721087802,6.547610051,90
9000000.055,200,0.596,0.404,1206.239179,663.7192518,8.916923788,8.679402779,90
9000000.055,200,0.692,0.308,1347.642309,553.4839447,7.296118671,5.714925842,90
9000000.055,200,0.788,0.212,1505.599649,423.0967855,7.117933111,3.42280457,90
9000000.055,200,0.884,0.116,1689.280537,262.6349069,2.672050175,4.453566855,90
9000000.055,200,0.98,0.02,1919.222764,56.81845521,8.945856501,1.557486056,90
9000000.055,220,0.02,0.98,100.0109187,1431.901867,5.095739204,3.273075173,90
9000000.055,220,0.116,0.884,421.4705647,1198.071559,3.658536828,5.365734668,90
9000000.055,220,0.212,0.788,618.8798777,1054.967403,3.696014931,2.585837595,90
9000000.055,220,0.308,0.692,778.8943414,932.9710486,5.564074324,7.376723295,90
9000000.055,220,0.404,0.596,917.2179442,826.8017233,6.168417495,4.520953032,90
9000000.055,220,0.5,0.5,1048.810352,721.7885012,5.578476807,2.94918898,90
9000000.055,220,0.596,0.404,1181.889153,615.8943305,4.657385922,8.339421431,90
9000000.055,220,0.692,0.308,1318.735831,500.5085629,3.677397321,3.812536978,90
9000000.055,220,0.788,0.212,1465.549541,372.9006405,3.912504676,4.823280414,90
9000000.055,220,0.884,0.116,1630.208502,226.4620029,2.378213071,3.39666263,90
9000000.055,220,0.98,0.02,1824.345458,46.06840976,3.151769465,0.720885294,90
9000000.055,240,0.02,0.98,116.6213464,1346.578003,3.312003122,2.951159487,90
9000000.055,240,0.116,0.884,467.8061907,1090.569684,5.237187964,4.410469056,90
9000000.055,240,0.212,0.788,655.5358846,951.9318859,6.220766767,3.242850342,90
9000000.055,240,0.308,0.692,794.2052085,845.2727926,4.085075483,5.577742937,90
9000000.055,240,0.404,0.596,921.7231706,743.8808439,3.985610828,3.759223479,90
9000000.055,240,0.5,0.5,1042.664185,645.5045478,4.560110218,3.118795346,90
9000000.055,240,0.596,0.404,1162.859384,544.5873357,2.32014092,4.144188471,90
9000000.055,240,0.692,0.308,1285.43035,435.6312406,6.20302638,0.876943108,90
9000000.055,240,0.788,0.212,1415.651974,319.0286033,7.62187444,2.281145925,90
9000000.055,240,0.884,0.116,1556.037368,188.1154136,2.797782806,3.484324223,90
9000000.055,240,0.98,0.02,1710.725606,36.32077645,8.450281878,0.698067575,90
9000000.055,260,0.02,0.98,114.5300896,1250.784618,2.572287143,2.967028148,90
9000000.055,260,0.116,0.884,484.1156929,980.7039629,3.343299645,1.718463715,90
9000000.055,260,0.212,0.788,706.4221567,815.1705388,4.712385938,4.670697113,90
9000000.055,260,0.308,0.692,854.669543,701.9356496,1.866172006,2.651575777,90
9000000.055,260,0.404,0.596,958.4896335,619.5450607,1.493294288,1.821568549,90
9000000.055,260,0.5,0.5,1054.394308,540.9004817,3.400657465,3.797339878,90
9000000.055,260,0.596,0.404,1153.045541,454.8273161,2.802424998,1.905820143,90
9000000.055,260,0.692,0.308,1255.605711,363.7279936,2.613324849,2.390767938,90
9000000.055,260,0.788,0.212,1362.399377,262.3244769,2.835891776,1.288637083,90
9000000.055,260,0.884,0.116,1474.549005,151.6577266,5.736775856,1.388170446,90
9000000.055,260,0.98,0.02,1590.082614,27.83732364,11.30465318,0.322597369,90
9000000.055,280,0.02,0.98,105.5304898,1145.938092,1.586374914,2.546758007,90
9000000.055,280,0.116,0.884,463.7342145,889.0594051,2.733324346,5.279698364,90
9000000.055,280,0.212,0.788,689.7656853,721.1490424,1.680661342,3.409135986,90
9000000.055,280,0.308,0.692,853.1718889,596.8632716,2.477651097,3.745345388,90
9000000.055,280,0.404,0.596,978.0876368,497.9320598,3.576104635,1.223376046,90
9000000.055,280,0.5,0.5,1078.783839,417.6277558,0.628776232,2.621327967,90
9000000.055,280,0.596,0.404,1158.570484,348.3075925,1.948181502,1.343081032,90
9000000.055,280,0.692,0.308,1234.342565,281.4079208,1.775933504,1.842705336,90
9000000.055,280,0.788,0.212,1314.867239,205.686468,2.151201158,0.919613321,90
9000000.055,280,0.884,0.116,1405.84684,117.6290339,3.19080251,1.112921943,90
9000000.055,280,0.98,0.02,1499.589035,21.28691489,7.072571621,0.378758514,90
9000000.055,300,0.02,0.98,95.08739218,1040.346836,0.699163612,1.638803291,90
9000000.055,300,0.116,0.884,430.7128095,804.9660577,1.200626152,2.468520342,90
9000000.055,300,0.212,0.788,652.2080959,644.6531945,1.909900434,2.114879435,90
9000000.055,300,0.308,0.692,815.2339303,524.8134509,2.102365364,3.470239227,90
9000000.055,300,0.404,0.596,942.2575129,428.1420088,2.759647375,2.012125222,90
9000000.055,300,0.5,0.5,1047.599704,346.0301765,1.002080175,1.205345215,90
9000000.055,300,0.596,0.404,1136.765016,274.7377455,1.811008006,2.334703808,90
9000000.055,300,0.692,0.308,1215.488343,209.0235991,1.575198385,1.640843484,90
9000000.055,300,0.788,0.212,1284.614913,148.4923312,3.273971049,0.707513266,90
9000000.055,300,0.884,0.116,1351.36246,85.97719304,1.410123556,0.428787767,90
9000000.055,300,0.98,0.02,1424.545486,15.82424063,3.24462338,0.121055986,90
9000000.055,320,0.02,0.98,84.7034703,937.0177562,0.962543,3.62668487,90
9000000.055,320,0.116,0.884,394.4950179,729.5089536,2.622512504,4.585743445,90
9000000.055,320,0.212,0.788,605.8606673,584.3138717,1.762913821,2.653777502,90
9000000.055,320,0.308,0.692,766.0828295,470.5388731,1.192758865,1.070765709,90
9000000.055,320,0.404,0.596,891.457332,380.6046414,2.164810544,1.589988187,90
9000000.055,320,0.5,0.5,996.0263853,302.4886385,0.850542347,1.54424433,90
9000000.055,320,0.596,0.404,1084.080219,234.9380266,1.853167784,0.987985635,90
9000000.055,320,0.692,0.308,1163.020442,173.7011999,0.930001864,1.304503029,90
9000000.055,320,0.788,0.212,1233.760657,118.3456585,1.567897874,0.501233003,90
9000000.055,320,0.884,0.116,1296.734494,64.49301675,1.733832639,0.744896642,90
9000000.055,320,0.98,0.02,1359.720677,11.36261044,2.177579431,0.136835265,90
9000000.055,340,0.02,0.98,74.46250902,840.1512692,0.65470313,2.23956884,90
9000000.055,340,0.116,0.884,355.0283929,662.1114786,1.509629447,1.099999784,90
9000000.055,340,0.212,0.788,556.7407416,531.0053915,1.91455376,1.926425767,90
9000000.055,340,0.308,0.692,711.0133113,429.1130939,1.052967148,1.233849314,90
9000000.055,340,0.404,0.596,834.5966143,344.2021446,1.26377159,2.077678465,90
9000000.055,340,0.5,0.5,937.3964994,273.0581056,0.401392375,0.915647682,90
9000000.055,340,0.596,0.404,1025.557424,210.0365748,1.229377475,1.047062399,90
9000000.055,340,0.692,0.308,1103.013912,154.0359119,1.889112582,0.724780926,90
9000000.055,340,0.788,0.212,1172.051895,102.8541353,1.687977888,0.469569916,90
9000000.055,340,0.884,0.116,1234.796463,54.99388675,1.269658865,0.354957479,90
9000000.055,340,0.98,0.02,1293.027693,9.342581572,2.784032035,0.028977682,90
9000000.055,360,0.02,0.98,64.71967146,751.8396343,0.3176214,1.663692973,90
9000000.055,360,0.116,0.884,317.4743306,600.0287189,0.824726099,1.60429212,90
9000000.055,360,0.212,0.788,505.8466012,485.1563747,1.777700951,1.017759539,90
9000000.055,360,0.308,0.692,652.3115789,393.5942299,1.499133289,0.937096749,90
9000000.055,360,0.404,0.596,773.4225505,316.3210082,0.555816336,1.345285077,90
9000000.055,360,0.5,0.5,875.4104715,249.9258934,1.883849024,1.508884307,90
9000000.055,360,0.596,0.404,962.8544226,191.6865015,1.425556069,1.013478779,90
9000000.055,360,0.692,0.308,1040.002578,139.847966,2.093622756,0.914379394,90
9000000.055,360,0.788,0.212,1107.191298,92.95052499,0.673058554,0.699113157,90
9000000.055,360,0.884,0.116,1169.986685,49.38728838,2.76617949,0.311205537,90
9000000.055,360,0.98,0.02,1227.275172,8.331770541,2.452007808,0.076179243,90
9000000.055,380,0.02,0.98,56.06362215,671.9253333,0.269315522,1.689928084,90
9000000.055,380,0.116,0.884,280.926392,544.0615996,1.556548236,1.365047099,90
9000000.055,380,0.212,0.788,455.144531,443.9706134,0.995090191,0.97213032,90
9000000.055,380,0.308,0.692,594.9528188,361.1964982,1.119985154,1.329256138,90
9000000.055,380,0.404,0.596,711.5040008,292.0271167,1.791541987,0.550648622,90
9000000.055,380,0.5,0.5,811.4524064,231.1926574,0.819025679,1.377922714,90
9000000.055,380,0.596,0.404,896.7843716,177.678898,0.853871912,0.3906994,90
9000000.055,380,0.692,0.308,973.0906086,129.551201,1.582122437,0.402890616,90
9000000.055,380,0.788,0.212,1041.607649,85.95139026,1.635893516,0.41172069,90
9000000.055,380,0.884,0.116,1103.344466,45.50372711,1.170032943,0.063496676,90
9000000.055,380,0.98,0.02,1160.923894,7.648897295,0.914725489,0.048178395,90
9000000.055,400,0.02,0.98,48.28430206,601.5390649,0.304473367,1.592717789,90
9000000.055,400,0.116,0.884,247.0515917,493.8978726,0.876906136,0.983451326,90
9000000.055,400,0.212,0.788,406.5755287,406.9638985,0.833776845,1.100768844,90
9000000.055,400,0.308,0.692,537.6708162,333.6776571,1.627308078,0.959397235,90
9000000.055,400,0.404,0.596,649.3794347,270.4898975,0.536893392,0.671369352,90
9000000.055,400,0.5,0.5,746.1967073,215.1232384,1.073353478,0.706262606,90
9000000.055,400,0.596,0.404,831.0942285,165.430265,1.876553851,0.591301006,90
9000000.055,400,0.692,0.308,905.6280415,120.9348206,2.08709638,0.31634974,90
9000000.055,400,0.788,0.212,973.4752375,80.24371079,1.470938617,0.360966463,90
9000000.055,400,0.884,0.116,1034.276285,42.36602213,0.718606263,0.163849862,90
9000000.055,400,0.98,0.02,1092.092172,7.138313905,1.546990791,0.027719287,90
10000000.05,200,0.02,0.98,96.66931958,1494.516285,4.997387683,3.037181502,100
10000000.05,200,0.116,0.884,411.9853221,1264.185614,2.29882571,5.858118789,100
10000000.05,200,0.212,0.788,618.4253829,1110.569473,3.492228327,3.146520194,100
10000000.05,200,0.308,0.692,780.2309648,991.512385,4.783689036,6.786093783,100
10000000.05,200,0.404,0.596,926.8170886,878.418805,4.041600573,5.243435657,100
10000000.05,200,0.5,0.5,1068.455565,771.4503208,4.555329678,6.069811268,100
10000000.05,200,0.596,0.404,1203.834516,666.2646184,1.699915357,3.287285058,100
10000000.05,200,0.692,0.308,1345.980613,554.7551387,8.327862553,9.141765136,100
10000000.05,200,0.788,0.212,1505.603908,425.9895718,3.784818342,1.454525917,100
10000000.05,200,0.884,0.116,1688.152454,266.3403251,7.013900777,6.198813842,100
10000000.05,200,0.98,0.02,1925.061792,57.47966451,8.039853338,1.096354228,100
10000000.05,220,0.02,0.98,95.23360868,1437.68931,3.560353808,3.230747773,100
10000000.05,220,0.116,0.884,411.9681744,1208.601432,5.964658846,3.154466752,100
10000000.05,220,0.212,0.788,613.7964057,1059.309318,2.779318402,1.859846393,100
10000000.05,220,0.308,0.692,775.4309992,938.0633923,3.835277667,4.301021013,100
10000000.05,220,0.404,0.596,912.2752622,831.2805322,2.923922921,2.208547524,100
10000000.05,220,0.5,0.5,1047.525415,726.5255977,5.384405875,5.010826352,100
10000000.05,220,0.596,0.404,1183.001283,617.6953128,5.517877331,4.488620805,100
10000000.05,220,0.692,0.308,1320.745935,504.2322508,9.750182853,1.126296959,100
10000000.05,220,0.788,0.212,1466.157823,375.4651081,2.74037089,5.032942125,100
10000000.05,220,0.884,0.116,1632.626948,226.9532083,6.153871154,4.185025648,100
10000000.05,220,0.98,0.02,1831.770999,46.58981646,11.60553906,1.055818929,100
10000000.05,240,0.02,0.98,107.3238872,1359.902855,2.57421207,3.211539354,100
10000000.05,240,0.116,0.884,439.849455,1117.412665,2.324026885,4.239913668,100
10000000.05,240,0.212,0.788,634.1654574,972.8808016,6.761812257,4.16804228,100
10000000.05,240,0.308,0.692,782.7207694,858.3705449,3.166273284,4.711206323,100
10000000.05,240,0.404,0.596,914.7261861,755.0323737,3.994979359,4.823937221,100
10000000.05,240,0.5,0.5,1039.431359,651.9316574,2.299590988,5.379182291,100
10000000.05,240,0.596,0.404,1161.800922,550.3011628,4.695485315,4.164504455,100
10000000.05,240,0.692,0.308,1285.067291,440.0780125,3.811025646,2.942169219,100
10000000.05,240,0.788,0.212,1417.932371,321.8398425,5.434268232,3.563904067,100
